0	0	(45.085190071265316,0.0)
0	1	(0.0960703912796863,-1.8035356331230779)
0	2	(-5.277739498172966,0.7681814016146836)
0	3	(2.7308083434823365,15.243363720813266)
0	4	(43.99754670566798,-12.747085402184576)
0	5	(-49.12417473739393,-131.5297683326425)
1	0	(0.0960703912796863,1.8035356331230779)
1	1	(9.907403285185103,-1.545654420393743e-18)
1	2	(0.02911431473941287,-30.89472630761196)
1	3	(-114.42720621239084,16.638781971936588)
1	4	(76.62598746011298,400.91715866690646)
1	5	(1337.375474431326,-397.7854213706895)
2	0	(-5.277739498172966,-0.7681814016146836)
2	1	(0.02911431473941238,30.89472630761196)
2	2	(180.81930437039927,1.1847517965204268e-17)
2	3	(-19.77749974484152,-738.804603109299)
2	4	(-3196.0964180165042,465.04023720383464)
2	5	(2576.633218269512,12907.493212714542)
3	0	(2.7308083434823365,-15.243363720813266)
3	1	(-114.42720621239086,-16.638781971936588)
3	2	(-19.77749974484152,738.804603109299)
3	3	(4651.294634129848,-1.4000568280298931e-15)
3	4	(-962.0906537523748,-22320.023596252693)
3	5	(-108436.04371372727,15808.698158287329)
4	0	(43.99754670566798,12.747085402184576)
4	1	(76.625987460113,-400.91715866690646)
4	2	(-3196.0964180165042,-465.0402372038347)
4	3	(-962.0906537523751,22320.023596252693)
4	4	(163504.2150413166,1.5036212365848555e-13)
4	5	(-46382.80051911574,-805075.8303478695)
5	0	(-49.12417473739393,131.5297683326425)
5	1	(1337.375474431326,397.7854213706896)
5	2	(2576.6332182695105,-12907.49321271454)
5	3	(-108436.04371372727,-15808.698158287334)
5	4	(-46382.80051911574,805075.8303478695)
5	5	(11685728.519339379,1.138417813072904e-13)
